Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Roll [deg],Pitch [deg],Yaw [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,-61.0450,-2.7050,-82.8593,0.0691,-0.0284,0.0000,-0.1883,0.8210,56.3718,-0.5930,1.0449,46.5829,-0.4047,0.2239,-9.7889,-16.4890,-19.3027,-36.1657,0.309725,-0.023177,0.004466,-0.950533,97003.15,281.40,427.45,2.3143
3,3,3,3,-63.7830,-2.6927,-80.1183,0.0773,-0.0313,0.0000,-0.2066,0.7493,56.1596,-0.6196,0.9527,46.3706,-0.4130,0.2034,-9.7890,-16.5198,-19.3784,-36.1110,0.309751,-0.023258,0.003338,-0.950527,96960.08,281.39,431.15,2.3429
3,3,3,3,-66.8085,-2.6859,-77.0895,0.0836,-0.0337,0.0000,-0.2311,0.6592,55.9459,-0.6532,0.8400,46.1569,-0.4221,0.1808,-9.7891,-16.5533,-19.4615,-36.0509,0.309779,-0.023343,0.002100,-0.950520,96916.47,281.37,434.89,2.3714
3,3,3,3,-70.0386,-2.6870,-73.8558,0.0878,-0.0355,0.0000,-0.2612,0.5535,55.7311,-0.6930,0.7104,45.9421,-0.4318,0.1568,-9.7890,-16.5889,-19.5498,-35.9866,0.309808,-0.023433,0.000781,-0.950510,96872.34,281.36,438.67,2.4000
3,3,3,3,-73.3743,-2.6975,-70.5164,0.0897,-0.0367,0.0000,-0.2959,0.4359,55.5149,-0.7378,0.5678,45.7260,-0.4419,0.1320,-9.7889,-16.6260,-19.6411,-35.9195,0.309838,-0.023530,-0.000587,-0.950498,96827.67,281.34,442.51,2.4286
3,3,3,3,-76.7075,-2.7181,-67.1795,0.0894,-0.0373,0.0000,-0.3342,0.3103,55.2975,-0.7865,0.4171,45.5087,-0.4523,0.1069,-9.7888,-16.6639,-19.7331,-35.8514,0.309868,-0.023636,-0.001970,-0.950484,96782.48,281.33,446.38,2.4571
3,3,3,3,-79.9316,-2.7486,-63.9518,0.0868,-0.0371,0.0000,-0.3749,0.1814,55.0788,-0.8376,0.2636,45.2903,-0.4627,0.0822,-9.7885,-16.7020,-19.8235,-35.7836,0.309896,-0.023751,-0.003334,-0.950468,96736.77,281.31,450.31,2.4857
3,3,3,3,-82.9507,-2.7874,-60.9291,0.0821,-0.0363,0.0000,-0.4164,0.0542,54.8587,-0.8893,0.1127,45.0706,-0.4730,0.0585,-9.7882,-16.7395,-19.9099,-35.7180,0.309923,-0.023875,-0.004645,-0.950451,96690.53,281.29,454.27,2.5143
3,3,3,3,-85.6875,-2.8326,-58.1890,0.0754,-0.0348,0.0000,-0.4572,-0.0664,54.6375,-0.9401,-0.0300,44.8498,-0.4829,0.0364,-9.7878,-16.7757,-19.9903,-35.6559,0.309947,-0.024008,-0.005874,-0.950432,96643.77,281.28,458.28,2.5429
3,3,3,3,-88.0870,-2.8815,-55.7865,0.0672,-0.0327,0.0000,-0.4959,-0.1754,54.4149,-0.9883,-0.1590,44.6275,-0.4924,0.0164,-9.7873,-16.8101,-20.0630,-35.5987,0.309969,-0.024151,-0.006994,-0.950414,96596.50,281.26,462.34,2.5714
3,3,3,3,-90.1169,-2.9315,-53.7540,0.0576,-0.0302,-0.0000,-0.5310,-0.2684,54.1910,-1.0321,-0.2694,44.4041,-0.5012,-0.0010,-9.7869,-16.8421,-20.1264,-35.5477,0.309987,-0.024302,-0.007981,-0.950397,96548.70,281.24,466.44,2.6000
3,3,3,3,-91.7652,-2.9800,-52.1035,0.0472,-0.0273,-0.0000,-0.5610,-0.3414,53.9886,-1.0702,-0.3571,44.2021,-0.5092,-0.0157,-9.7865,-16.8713,-20.1796,-35.5035,0.310002,-0.024461,-0.008821,-0.950380,96500.40,281.23,470.58,2.6286
3,3,3,3,-93.0374,-3.0251,-50.8296,0.0365,-0.0242,-0.0000,-0.5848,-0.3913,53.8140,-1.1012,-0.4187,44.0280,-0.5164,-0.0274,-9.7860,-16.8974,-20.2220,-35.4668,0.310013,-0.024625,-0.009504,-0.950366,96451.58,281.21,474.77,2.6571
3,3,3,3,-93.9530,-3.0651,-49.9127,0.0259,-0.0210,-0.0000,-0.6015,-0.4160,53.6381,-1.1242,-0.4521,43.8525,-0.5227,-0.0361,-9.7857,-16.9203,-20.2536,-35.4378,0.310021,-0.024794,-0.010028,-0.950354,96402.25,281.19,479.00,2.6857
3,3,3,3,-94.5424,-3.0993,-49.3225,0.0160,-0.0178,-0.0000,-0.6106,-0.4151,53.4611,-1.1388,-0.4571,43.6758,-0.5282,-0.0420,-9.7853,-16.9399,-20.2747,-35.4163,0.310025,-0.024965,-0.010397,-0.950344,96352.42,281.18,483.28,2.7143
3,3,3,3,-94.8451,-3.1275,-49.0192,0.0071,-0.0149,-0.0000,-0.6119,-0.3883,53.2831,-1.1446,-0.4335,43.4980,-0.5327,-0.0452,-9.7851,-16.9564,-20.2862,-35.4016,0.310027,-0.025136,-0.010625,-0.950336,96302.08,281.16,487.60,2.7429
3,3,3,3,-94.9088,-3.1502,-48.9555,-0.0002,-0.0123,-0.0000,-0.6054,-0.3374,53.1037,-1.1419,-0.3835,43.3188,-0.5365,-0.0461,-9.7848,-16.9701,-20.2895,-35.3931,0.310026,-0.025306,-0.010730,-0.950331,96251.23,281.14,491.96,2.7714
3,3,3,3,-94.7875,-3.1680,-49.0769,-0.0057,-0.0102,-0.0000,-0.5917,-0.2654,52.9232,-1.1314,-0.3106,43.1386,-0.5397,-0.0452,-9.7847,-16.9814,-20.2863,-35.3894,0.310023,-0.025472,-0.010737,-0.950327,96199.88,281.12,496.37,2.8000
3,3,3,3,-94.5409,-3.1823,-49.3240,-0.0091,-0.0087,-0.0000,-0.5719,-0.1762,52.7417,-1.1142,-0.2192,42.9572,-0.5423,-0.0431,-9.7845,-16.9908,-20.2785,-35.3892,0.310019,-0.025634,-0.010675,-0.950325,96148.03,281.11,500.82,2.8286
3,3,3,3,-94.2320,-3.1944,-49.6333,-0.0103,-0.0077,-0.0000,-0.5471,-0.0749,52.5588,-1.0917,-0.1152,42.7744,-0.5446,-0.0403,-9.7844,-16.9991,-20.2685,-35.3909,0.310014,-0.025788,-0.010576,-0.950323,96095.67,281.09,505.31,2.8571
3,3,3,3,-93.9250,-3.2056,-49.9408,-0.0093,-0.0075,-0.0000,-0.5190,0.0326,52.3749,-1.0657,-0.0049,42.5907,-0.5467,-0.0375,-9.7843,-17.0067,-20.2583,-35.3929,0.310009,-0.025935,-0.010474,-0.950322,96042.82,281.07,509.84,2.8857
3,3,3,3,-93.6828,-3.2173,-50.1833,-0.0060,-0.0079,-0.0000,-0.4894,0.1402,52.1935,-1.0383,0.1049,42.4093,-0.5488,-0.0353,-9.7841,-17.0144,-20.2504,-35.3936,0.310005,-0.026074,-0.010402,-0.950320,95989.48,281.05,514.42,2.9143
3,3,3,3,-93.5635,-3.2307,-50.3029,-0.0008,-0.0090,-0.0000,-0.4602,0.2415,52.0629,-1.0113,0.2072,42.2790,-0.5512,-0.0343,-9.7840,-17.0229,-20.2467,-35.3915,0.310003,-0.026204,-0.010391,-0.950318,95935.63,281.03,519.04,2.9429
3,3,3,3,-93.6161,-3.2469,-50.2502,0.0059,-0.0106,-0.0000,-0.4332,0.3306,51.9496,-0.9871,0.2955,42.1658,-0.5539,-0.0350,-9.7838,-17.0327,-20.2492,-35.3853,0.310002,-0.026326,-0.010467,-0.950314,95881.30,281.01,523.70,2.9714
3,3,3,3,-93.8787,-3.2671,-49.9871,0.0141,-0.0128,0.0000,-0.4121,0.3971,51.8354,-0.9693,0.3593,42.0518,-0.5572,-0.0378,-9.7836,-17.0445,-20.2591,-35.3738,0.310004,-0.026441,-0.010654,-0.950308,95826.47,280.99,528.40,3.0000
3,3,3,3,-94.3730,-3.2920,-49.4920,0.0224,-0.0151,0.0000,-0.4130,0.4006,51.7196,-0.9741,0.3576,41.9362,-0.5611,-0.0429,-9.7833,-17.0586,-20.2776,-35.3562,0.310009,-0.026549,-0.010965,-0.950300,95771.15,280.98,533.15,3.0286
3,3,3,3,-95.0744,-3.3218,-48.7894,0.0297,-0.0170,0.0000,-0.4273,0.3623,51.6026,-0.9929,0.3121,41.8196,-0.5656,-0.0502,-9.7830,-17.0748,-20.3040,-35.3332,0.310016,-0.026651,-0.011391,-0.950289,95715.34,280.96,537.94,3.0571
3,3,3,3,-95.9402,-3.3559,-47.9222,0.0355,-0.0185,0.0000,-0.4479,0.3007,51.4848,-1.0185,0.2413,41.7022,-0.5706,-0.0594,-9.7827,-17.0927,-20.3370,-35.3054,0.310026,-0.026748,-0.011914,-0.950277,95659.04,280.94,542.77,3.0857
3,3,3,3,-96.9188,-3.3938,-46.9419,0.0395,-0.0195,-0.0000,-0.4738,0.2192,51.3660,-1.0496,0.1493,41.5838,-0.5759,-0.0699,-9.7823,-17.1119,-20.3749,-35.2741,0.310037,-0.026840,-0.012509,-0.950263,95602.25,280.92,547.64,3.1143
3,3,3,3,-97.9548,-3.4345,-45.9041,0.0415,-0.0200,-0.0000,-0.5034,0.1232,51.2463,-1.0848,0.0419,41.4645,-0.5814,-0.0812,-9.7819,-17.1318,-20.4158,-35.2407,0.310049,-0.026929,-0.013149,-0.950248,95544.98,280.90,552.55,3.1429
3,3,3,3,-98.9927,-3.4769,-44.8642,0.0415,-0.0198,0.0000,-0.5350,0.0184,51.1257,-1.1220,-0.0745,41.3443,-0.5870,-0.0929,-9.7814,-17.1518,-20.4577,-35.2065,0.310061,-0.027015,-0.013803,-0.950232,95487.22,280.88,557.51,3.1714
3,3,3,3,-99.9811,-3.5194,-43.8741,0.0395,-0.0192,0.0000,-0.5669,-0.0885,51.0058,-1.1594,-0.1928,41.2249,-0.5924,-0.1043,-9.7809,-17.1714,-20.4985,-35.1730,0.310073,-0.027100,-0.014442,-0.950217,95428.97,280.86,562.51,3.2000
3,3,3,3,-100.8747,-3.5605,-42.9787,0.0357,-0.0180,-0.0000,-0.5972,-0.1908,50.9012,-1.1948,-0.3056,41.1207,-0.5976,-0.1148,-9.7805,-17.1900,-20.5364,-35.1417,0.310084,-0.027185,-0.015037,-0.950202,95370.24,280.84,567.55,3.2286
3,3,3,3,-101.6381,-3.5988,-42.2138,0.0304,-0.0164,-0.0000,-0.6240,-0.2819,50.7997,-1.2264,-0.4060,41.0196,-0.6025,-0.1241,-9.7801,-17.2073,-20.5697,-35.1136,0.310093,-0.027272,-0.015563,-0.950188,95311.03,280.82,572.63,3.2571
3,3,3,3,-102.2462,-3.6329,-41.6045,0.0240,-0.0146,-0.0000,-0.6457,-0.3559,50.6971,-1.2525,-0.4876,40.9174,-0.6068,-0.1317,-9.7797,-17.2228,-20.5970,-35.0899,0.310100,-0.027362,-0.016002,-0.950175,95251.34,280.80,577.75,3.2857
3,3,3,3,-102.6848,-3.6618,-41.1650,0.0169,-0.0126,-0.0000,-0.6612,-0.4083,50.5935,-1.2718,-0.5457,40.8141,-0.6106,-0.1374,-9.7794,-17.2363,-20.6174,-35.0711,0.310105,-0.027455,-0.016340,-0.950165,95191.16,280.77,582.91,3.3143
3,3,3,3,-102.9506,-3.6851,-40.8987,0.0097,-0.0105,-0.0000,-0.6697,-0.4358,50.4889,-1.2835,-0.5770,40.7099,-0.6138,-0.1412,-9.7791,-17.2479,-20.6307,-35.0574,0.310107,-0.027553,-0.016572,-0.950158,95130.51,280.75,588.11,3.3429
3,3,3,3,-103.0508,-3.7026,-40.7983,0.0029,-0.0087,-0.0000,-0.6708,-0.4372,50.3834,-1.2873,-0.5801,40.6045,-0.6165,-0.1429,-9.7789,-17.2574,-20.6370,-35.0489,0.310107,-0.027655,-0.016700,-0.950152,95069.38,280.73,593.36,3.3714
3,3,3,3,-103.0020,-3.7150,-40.8472,-0.0031,-0.0070,-0.0000,-0.6648,-0.4128,50.2768,-1.2835,-0.5557,40.4981,-0.6187,-0.1429,-9.7787,-17.2652,-20.6367,-35.0451,0.310106,-0.027762,-0.016732,-0.950149,95007.77,280.71,598.64,3.4000
3,3,3,3,-102.8297,-3.7231,-41.0198,-0.0078,-0.0058,-0.0000,-0.6525,-0.3651,50.1692,-1.2730,-0.5064,40.3906,-0.6204,-0.1413,-9.7786,-17.2715,-20.6311,-35.0451,0.310102,-0.027873,-0.016685,-0.950148,94946.86,280.68,603.97,3.4286
3,3,3,3,-102.5665,-3.7282,-41.2836,-0.0110,-0.0049,-0.0000,-0.6351,-0.2982,50.0608,-1.2571,-0.4369,40.2822,-0.6219,-0.1386,-9.7785,-17.2768,-20.6215,-35.0481,0.310097,-0.027987,-0.016579,-0.950148,94885.65,280.65,609.34,3.4571
3,3,3,3,-102.2504,-3.7316,-41.6004,-0.0124,-0.0046,-0.0000,-0.6142,-0.2176,49.9520,-1.2375,-0.3529,40.1735,-0.6232,-0.1353,-9.7785,-17.2815,-20.6096,-35.0526,0.310091,-0.028104,-0.016439,-0.950149,94823.97,280.62,614.75,3.4857
3,3,3,3,-101.9220,-3.7348,-41.9294,-0.0121,-0.0048,0.0000,-0.5917,-0.1299,49.8472,-1.2162,-0.2618,40.0687,-0.6245,-0.1319,-9.7784,-17.2861,-20.5971,-35.0575,0.310085,-0.028222,-0.016292,-0.950150,94761.84,280.59,620.19,3.5143
3,3,3,3,-101.6221,-3.7393,-42.2300,-0.0100,-0.0054,-0.0000,-0.5695,-0.0422,49.7424,-1.1955,-0.1710,39.9640,-0.6260,-0.1287,-9.7784,-17.2912,-20.5859,-35.0615,0.310079,-0.028341,-0.016163,-0.950151,94699.24,280.56,625.68,3.5429
3,3,3,3,-101.3878,-3.7461,-42.4648,-0.0065,-0.0065,-0.0000,-0.5496,0.0384,49.6366,-1.1772,-0.0880,39.8584,-0.6276,-0.1264,-9.7783,-17.2971,-20.5775,-35.0633,0.310074,-0.028458,-0.016076,-0.950150,94636.18,280.53,631.21,3.5714
3,3,3,3,-101.2498,-3.7562,-42.6031,-0.0018,-0.0078,-0.0000,-0.5338,0.1054,49.5300,-1.1634,-0.0198,39.7519,-0.6296,-0.1252,-9.7781,-17.3042,-20.5732,-35.0622,0.310071,-0.028574,-0.016050,-0.950148,94572.66,280.50,636.78,3.6000
3,3,3,3,-101.2296,-3.7702,-42.6233,0.0036,-0.0094,-0.0000,-0.5235,0.1536,49.4225,-1.1555,0.0282,39.6445,-0.6320,-0.1255,-9.7780,-17.3128,-20.5741,-35.0573,0.310069,-0.028686,-0.016100,-0.950145,94508.68,280.47,642.39,3.6286
3,3,3,3,-101.3375,-3.7886,-42.5152,0.0093,-0.0109,-0.0000,-0.5196,0.1791,49.3141,-1.1545,0.0518,39.5364,-0.6348,-0.1273,-9.7777,-17.3229,-20.5805,-35.0484,0.310070,-0.028796,-0.016233,-0.950139,94444.24,280.44,648.04,3.6571
3,3,3,3,-101.5715,-3.8113,-42.2806,0.0148,-0.0124,0.0000,-0.5226,0.1801,49.2048,-1.1607,0.0494,39.4274,-0.6381,-0.1307,-9.7775,-17.3345,-20.5925,-35.0354,0.310072,-0.028901,-0.016448,-0.950131,94379.35,280.40,653.73,3.6857
3,3,3,3,-101.9191,-3.8380,-41.9324,0.0195,-0.0137,0.0000,-0.5321,0.1574,49.0947,-1.1739,0.0219,39.3176,-0.6418,-0.1355,-9.7772,-17.3476,-20.6097,-35.0187,0.310076,-0.029002,-0.016740,-0.950122,94314.00,280.37,659.46,3.7143
3,3,3,3,-102.3576,-3.8682,-41.4929,0.0233,-0.0147,0.0000,-0.5476,0.1127,48.9824,-1.1934,-0.0288,39.2056,-0.6457,-0.1415,-9.7768,-17.3618,-20.6311,-34.9989,0.310081,-0.029100,-0.017095,-0.950111,94248.19,280.34,665.23,3.7429
3,3,3,3,-102.8578,-3.9010,-40.9914,0.0257,-0.0153,0.0000,-0.5678,0.0505,48.8502,-1.2177,-0.0979,39.0738,-0.6499,-0.1484,-9.7764,-17.3768,-20.6557,-34.9768,0.310088,-0.029195,-0.017496,-0.950098,94181.93,280.31,671.05,3.7714
3,3,3,3,-103.3867,-3.9354,-40.4613,0.0267,-0.0155,0.0000,-0.5910,-0.0238,48.7062,-1.2453,-0.1795,38.9302,-0.6543,-0.1557,-9.7760,-17.3921,-20.6819,-34.9535,0.310095,-0.029288,-0.017921,-0.950085,94115.22,280.27,676.90,3.8000
3,3,3,3,-103.9108,-3.9701,-39.9360,0.0261,-0.0152,0.0000,-0.6153,-0.1032,48.5613,-1.2739,-0.2663,38.7857,-0.6586,-0.1631,-9.7755,-17.4074,-20.7083,-34.9301,0.310102,-0.029379,-0.018349,-0.950072,94048.05,280.24,682.78,3.8286
3,3,3,3,-104.3994,-4.0040,-39.4462,0.0241,-0.0146,0.0000,-0.6388,-0.1807,48.4154,-1.3015,-0.3509,38.6403,-0.6627,-0.1702,-9.7751,-17.4223,-20.7334,-34.9076,0.310109,-0.029471,-0.018758,-0.950059,93980.44,280.21,688.71,3.8571
3,3,3,3,-104.8272,-4.0358,-39.0174,0.0210,-0.0137,0.0000,-0.6596,-0.2495,48.2684,-1.3262,-0.4260,38.4937,-0.6667,-0.1765,-9.7747,-17.4364,-20.7560,-34.8870,0.310115,-0.029563,-0.019129,-0.950047,93912.37,280.17,694.68,3.8857
3,3,3,3,-105.1759,-4.0647,-38.6678,0.0171,-0.0126,0.0000,-0.6760,-0.3037,48.1204,-1.3463,-0.4855,38.3460,-0.6704,-0.1818,-9.7744,-17.4495,-20.7750,-34.8690,0.310119,-0.029657,-0.019447,-0.950036,93843.86,280.14,700.69,3.9143
3,3,3,3,-105.4353,-4.0901,-38.4077,0.0128,-0.0114,0.0000,-0.6869,-0.3387,47.9714,-1.3606,-0.5247,38.1974,-0.6737,-0.1860,-9.7740,-17.4614,-20.7899,-34.8540,0.310122,-0.029753,-0.019703,-0.950027,93774.91,280.11,706.74,3.9429
3,3,3,3,-105.6038,-4.1117,-38.2388,0.0085,-0.0102,-0.0000,-0.6918,-0.3522,47.8173,-1.3685,-0.5412,38.0435,-0.6767,-0.1890,-9.7737,-17.4720,-20.8004,-34.8422,0.310124,-0.029852,-0.019895,-0.950019,93705.51,280.07,712.82,3.9714
3,3,3,3,-105.6879,-4.1298,-38.1545,0.0046,-0.0091,-0.0000,-0.6906,-0.3439,47.6337,-1.3700,-0.5347,37.8602,-0.6794,-0.1908,-9.7735,-17.4815,-20.8069,-34.8334,0.310124,-0.029953,-0.020027,-0.950013,93635.67,280.04,718.95,4.0000
3,3,3,3,-105.7011,-4.1448,-38.1412,0.0016,-0.0083,-0.0000,-0.6839,-0.3155,47.4427,-1.3657,-0.5072,37.6694,-0.6818,-0.1917,-9.7733,-17.4901,-20.8098,-34.8272,0.310122,-0.030057,-0.020106,-0.950009,93565.38,280.00,725.11,4.0286
3,3,3,3,-105.6627,-4.1576,-38.1797,-0.0004,-0.0077,-0.0000,-0.6729,-0.2708,47.2506,-1.3569,-0.4626,37.4775,-0.6840,-0.1918,-9.7731,-17.4980,-20.8102,-34.8228,0.310120,-0.030163,-0.020148,-0.950005,93494.66,279.97,731.31,4.0571
3,3,3,3,-105.5961,-4.1692,-38.2465,-0.0012,-0.0076,-0.0000,-0.6590,-0.2149,47.0577,-1.3451,-0.4064,37.2847,-0.6862,-0.1915,-9.7730,-17.5055,-20.8092,-34.8195,0.310118,-0.030271,-0.020169,-0.950002,93423.50,279.93,737.55,4.0857
3,3,3,3,-105.5265,-4.1807,-38.3163,-0.0007,-0.0078,-0.0000,-0.6464,-0.1584,46.8637,-1.3347,-0.3497,37.0910,-0.6883,-0.1912,-9.7728,-17.5131,-20.8081,-34.8162,0.310115,-0.030380,-0.020188,-0.949999,93351.91,279.90,743.83,4.1143
3,3,3,3,-105.4751,-4.1931,-38.3679,0.0004,-0.0080,-0.0000,-0.6535,-0.1376,46.6695,-1.3440,-0.3287,36.8969,-0.6905,-0.1912,-9.7726,-17.5209,-20.8078,-34.8123,0.310113,-0.030488,-0.020220,-0.949996,93279.88,279.86,750.15,4.1429
3,3,3,3,-105.4473,-4.2061,-38.3957,0.0015,-0.0079,-0.0000,-0.6675,-0.1325,46.5538,-1.3602,-0.3239,36.7813,-0.6927,-0.1914,-9.7724,-17.5288,-20.8087,-34.8076,0.310111,-0.030592,-0.020268,-0.949992,93207.41,279.83,756.50,4.1714
3,3,3,3,-105.4441,-4.2193,-38.3989,0.0025,-0.0077,-0.0000,-0.6813,-0.1338,46.4979,-1.3762,-0.3257,36.7257,-0.6949,-0.1920,-9.7723,-17.5365,-20.8106,-34.8024,0.310109,-0.030689,-0.020330,-0.949988,93134.52,279.79,762.89,4.2000
3,3,3,3,-105.4635,-4.2323,-38.3794,0.0034,-0.0072,-0.0000,-0.6937,-0.1409,46.3795,-1.3906,-0.3338,36.6074,-0.6970,-0.1928,-9.7721,-17.5438,-20.8135,-34.7968,0.310109,-0.030777,-0.020403,-0.949984,93061.20,279.76,769.32,4.2286
3,3,3,3,-105.5015,-4.2448,-38.3413,0.0040,-0.0066,-0.0000,-0.7035,-0.1531,45.7894,-1.4025,-0.3469,36.0175,-0.6989,-0.1938,-9.7719,-17.5506,-20.8171,-34.7910,0.310108,-0.030854,-0.020484,-0.949980,92987.45,279.72,775.79,4.2571
3,3,3,3,-105.5523,-4.2566,-38.2904,0.0042,-0.0059,-0.0000,-0.7100,-0.1688,45.0795,-1.4107,-0.3638,35.3078,-0.7007,-0.1950,-9.7717,-17.5568,-20.8212,-34.7853,0.310108,-0.030921,-0.020568,-0.949976,92913.27,279.68,782.29,4.2857
3,3,3,3,-105.6088,-4.2673,-38.2337,0.0042,-0.0053,-0.0000,-0.7127,-0.1862,44.3684,-1.4150,-0.3824,34.5968,-0.7022,-0.1962,-9.7716,-17.5624,-20.8253,-34.7799,0.310108,-0.030978,-0.020650,-0.949972,92838.69,279.65,788.83,4.3143
3,3,3,3,-105.6640,-4.2770,-38.1784,0.0038,-0.0047,-0.0000,-0.7116,-0.2032,43.6007,-1.4153,-0.4005,33.8293,-0.7036,-0.1973,-9.7714,-17.5673,-20.8292,-34.7749,0.310109,-0.031029,-0.020727,-0.949969,92763.69,279.61,795.41,4.3429
3,3,3,3,-105.7113,-4.2856,-38.1310,0.0032,-0.0043,-0.0000,-0.7073,-0.2180,42.4036,-1.4122,-0.4163,32.6324,-0.7049,-0.1983,-9.7713,-17.5717,-20.8327,-34.7704,0.310109,-0.031075,-0.020795,-0.949965,92688.30,279.57,802.02,4.3714
3,3,3,3,-105.7454,-4.2935,-38.0968,0.0024,-0.0041,-0.0000,-0.7004,-0.2291,41.1047,-1.4065,-0.4282,31.3335,-0.7061,-0.1991,-9.7712,-17.5758,-20.8354,-34.7665,0.310109,-0.031119,-0.020852,-0.949963,92612.52,279.54,808.66,4.4000
3,3,3,3,-105.7629,-4.3008,-38.0792,0.0016,-0.0041,-0.0000,-0.6922,-0.2353,39.8050,-1.3994,-0.4349,30.0339,-0.7072,-0.1996,-9.7711,-17.5798,-20.8373,-34.7632,0.310109,-0.031165,-0.020896,-0.949960,92536.36,279.50,815.34,4.4286
3,3,3,3,-105.7624,-4.3078,-38.0797,0.0007,-0.0042,-0.0000,-0.6838,-0.2361,38.5028,-1.3921,-0.4361,28.7318,-0.7083,-0.1999,-9.7709,-17.5838,-20.8383,-34.7603,0.310108,-0.031216,-0.020930,-0.949958,92460.73,279.46,822.05,4.4571
3,3,3,3,-105.7448,-4.3148,-38.0973,0.0001,-0.0045,-0.0000,-0.6764,-0.2318,36.6420,-1.3860,-0.4319,26.8712,-0.7095,-0.2000,-9.7708,-17.5881,-20.8387,-34.7578,0.310107,-0.031273,-0.020954,-0.949956,92385.55,279.42,828.79,4.4857
3,3,3,3,-105.7129,-4.3221,-38.1294,-0.0004,-0.0049,-0.0000,-0.6712,-0.2233,34.4169,-1.3820,-0.4233,24.6462,-0.7109,-0.2000,-9.7707,-17.5927,-20.8384,-34.7555,0.310105,-0.031338,-0.020973,-0.949954,92310.05,279.38,835.56,4.5143
3,3,3,3,-105.6710,-4.3300,-38.1713,-0.0007,-0.0054,-0.0000,-0.6687,-0.2116,32.1903,-1.3810,-0.4115,22.4197,-0.7123,-0.1998,-9.7706,-17.5978,-20.8378,-34.7531,0.310103,-0.031411,-0.020988,-0.949952,92234.25,279.35,842.36,4.5429
3,3,3,3,-105.6245,-4.3386,-38.2180,-0.0006,-0.0059,-0.0000,-0.6694,-0.1987,30.2836,-1.3833,-0.3983,20.5131,-0.7139,-0.1996,-9.7705,-17.6033,-20.8371,-34.7505,0.310101,-0.031490,-0.021004,-0.949950,92158.17,279.31,849.18,4.5714
3,3,3,3,-105.5789,-4.3480,-38.2638,-0.0003,-0.0063,-0.0000,-0.6732,-0.1861,29.2370,-1.3887,-0.3856,19.4666,-0.7156,-0.1995,-9.7703,-17.6093,-20.8365,-34.7476,0.310099,-0.031575,-0.021024,-0.949947,92081.82,279.27,856.03,4.6000
3,3,3,3,-105.5391,-4.3580,-38.3036,0.0001,-0.0066,-0.0000,-0.6795,-0.1754,28.2370,-1.3969,-0.3749,18.4668,-0.7174,-0.1995,-9.7702,-17.6157,-20.8363,-34.7444,0.310097,-0.031663,-0.021051,-0.949944,92005.20,279.23,862.90,4.6286
3,3,3,3,-105.5092,-4.3687,-38.3336,0.0007,-0.0067,-0.0000,-0.6877,-0.1680,27.2372,-1.4070,-0.3675,17.4671,-0.7192,-0.1996,-9.7700,-17.6222,-20.8366,-34.7407,0.310096,-0.031751,-0.021086,-0.949941,91928.34,279.19,869.79,4.6571
3,3,3,3,-105.4917,-4.3798,-38.3512,0.0013,-0.0067,-0.0000,-0.6969,-0.1645,26.2374,-1.4180,-0.3644,16.4675,-0.7211,-0.1999,-9.7698,-17.6288,-20.8376,-34.7366,0.310094,-0.031838,-0.021129,-0.949938,91851.24,279.15,876.70,4.6857
3,3,3,3,-105.4872,-4.3910,-38.3558,0.0019,-0.0066,-0.0000,-0.7061,-0.1654,25.2384,-1.4290,-0.3657,15.4687,-0.7230,-0.2003,-9.7697,-17.6354,-20.8391,-34.7321,0.310093,-0.031921,-0.021181,-0.949934,91773.90,279.11,883.64,4.7143
3,3,3,3,-105.4947,-4.4021,-38.3482,0.0024,-0.0063,-0.0000,-0.7141,-0.1701,24.1606,-1.4389,-0.3711,14.3911,-0.7248,-0.2009,-9.7695,-17.6417,-20.8412,-34.7275,0.310092,-0.032000,-0.021239,-0.949931,91696.33,279.07,890.59,4.7429
3,3,3,3,-105.5120,-4.4130,-38.3308,0.0027,-0.0060,-0.0000,-0.7205,-0.1780,22.8436,-1.4470,-0.3797,13.0742,-0.7265,-0.2016,-9.7693,-17.6478,-20.8437,-34.7227,0.310091,-0.032072,-0.021301,-0.949927,91618.56,279.03,897.56,4.7714
3,3,3,3,-105.5355,-4.4234,-38.3073,0.0028,-0.0057,-0.0000,-0.7245,-0.1880,21.5052,-1.4526,-0.3904,11.7360,-0.7281,-0.2024,-9.7692,-17.6535,-20.8463,-34.7180,0.310090,-0.032139,-0.021364,-0.949923,91540.58,278.99,904.56,4.8000
